"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"a3\",\"\",\"20769\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"a3\",\"out\",\"20944\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"b3\",\"in\",\"20955\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"b3\",\"\",\"21179\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"b3\",\"out\",\"21441\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"c3\",\"in\",\"21453\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"c3\",\"\",\"21689\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"c3\",\"out\",\"21925\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d3\",\"in\",\"21962\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d3\",\"\",\"22173\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d3\",\"out\",\"22422\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e3\",\"in\",\"22435\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e3\",\"\",\"22699\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e3\",\"out\",\"22895\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e2\",\"in\",\"22920\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e2\",\"\",\"23132\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e2\",\"out\",\"23318\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d2\",\"in\",\"23330\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d2\",\"\",\"23595\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d2\",\"out\",\"23789\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"c2\",\"in\",\"23803\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"c2\",\"\",\"24026\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"c2\",\"out\",\"24256\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"b2\",\"in\",\"24257\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"b2\",\"\",\"24549\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"b2\",\"out\",\"24785\"
